Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,SourcePDF,totalSeasons
Pueblo de madera,1990,N/A,17 Nov 1990,98 min,Drama,Juan Antonio de la Riva,"Francisco Sánchez, Juan Antonio de la Riva","Alonso Echánove, Gabriela Roel, Ignacio Guadalupe","In San Miguel de Cruces, a timber town in northern Mexico, friends Jose Luis and Juan Jose finish their primary education at the local school. During the last holidays together, we see life in the town: their parents' work, the old cinema and the parties, the teenagers' love...",Spanish,"Mexico, Spain",1 win & 11 nominations,https://m.media-amazon.com/images/M/MV5BYjA2N2MxNDYtY2UzNS00MTk3LWIyODQtMDA5NTJhYmE5NjM4XkEyXkFqcGdeQXVyMTk4MDgwNA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,113,tt0100432,movie,10 Jul 2007,N/A,N/A,N/A,True,CINE.pdf,
The Princess Bride,1987,PG,09 Oct 1987,98 min,"Adventure, Comedy, Family",Rob Reiner,William Goldman,"Cary Elwes, Mandy Patinkin, Robin Wright","An elderly man reads the book ""The Princess Bride"" to his sick and thus currently bedridden adolescent grandson, the reading of the book which has been passed down within the family for generations. The grandson is sure he won't like the story, with a romance at its core, he prefers something with lots of action and ""no kissing"", but he lets grandfather continue, because he doesn't want to hurt his feelings. The story centers on Buttercup, a former farm girl who has been chosen as the princess bride to Prince Humperdinck of Florian. Buttercup does not love him, she who still laments the death of her one true love, Westley, five years ago. Westley was a hired hand on the farm, his stock answer of ""as you wish"" to any request she made of him which she came to understand was his way of saying that he loved her. But Westley went away to sea, only to be killed by the Dread Pirate Roberts. On a horse ride to clear her mind of her upcoming predicament of marriage, Buttercup is kidnapped by a band of bandits: Vizzini who works on his wits, and his two associates, a giant named Fezzik who works on his brawn, and a Spaniard named Inigo Montoya, who has trained himself his entire life to be an expert swordsman. They in turn are chased by the Dread Pirate Roberts himself. But chasing them all is the Prince, and his men led by Count Tyrone Rugen. What happens to these collectives is dependent partly on Buttercup, who does not want to marry the Prince, and may see other options as lesser evils, and partly on the other motives of individuals within the groups. But a larger question is what the grandson will think of the story as it proceeds and at its end, especially as he sees justice as high a priority as action.",English,United States,Nominated for 1 Oscar. 7 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BMjFiOTEyNGMtN2E4MC00ZjZlLTk3ZDQtNTU1ZGNiZTA1MzJlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,8.0,"481,984",tt0093779,movie,N/A,"$30,857,814",N/A,N/A,True,CINE.pdf,
Slumdog Millionaire,2008,R,25 Dec 2008,120 min,"Crime, Drama, Romance","Danny Boyle, Loveleen Tandan","Simon Beaufoy, Vikas Swarup","Dev Patel, Freida Pinto, Saurabh Shukla","The story of Jamal Malik, an 18 year-old orphan from the slums of Mumbai, who is about to experience the biggest day of his life. With the whole nation watching, he is just one question away from winning a staggering 20 million rupees on India's Kaun Banega Crorepati? (2000) (Who Wants To Be A Millionaire?) But when the show breaks for the night, police arrest him on suspicion of cheating; how could a street kid know so much? Desperate to prove his innocence, Jamal tells the story of his life in the slum where he and his brother grew up, of their adventures together on the road, of vicious encounters with local gangs, and of Latika, the girl he loved and lost. Each chapter of his story reveals the key to the answer to one of the game show's questions. Each chapter of Jamal's increasingly layered story reveals where he learned the answers to the show's seemingly impossible quizzes. But one question remains a mystery: what is this young man with no apparent desire for riches really doing on the game show? When the new day dawns and Jamal returns to answer the final question, the Inspector and sixty million viewers are about to find out. At the heart of its storytelling lies the question of how anyone comes to know the things they know about life and love.","English, Hindi","United Kingdom, France, United States, India",Won 8 Oscars. 154 wins & 133 nominations total,https://m.media-amazon.com/images/M/MV5BMTE5ZTRkYWEtZmU5MC00NDJjLTk3NmUtZGJlYTM2MmQ3NTJkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84,8.0,"907,124",tt1010048,movie,N/A,"$141,319,928",N/A,N/A,True,CINE.pdf,
August,2008,R,08 Oct 2009,88 min,Drama,Austin Chick,Howard A. Rodman,"Josh Hartnett, Naomie Harris, Adam Scott","Tom and Josh Sterling have a start-up dot-com. It's gone public to initial success. Josh is the technical genius. Tom is the fast-talking and abrasive CEO, in charge of the business side. It's August, 2001, less than a month before they can sell their shares and, perhaps, make lots of money. But the company is running out of cash, its main client is stalling, and share values are falling. For Tom to maintain the firm's appearance, he must find cash: investors could rescue him, but at a high cost of his potential wealth and company control. Tom goes to his brother for a loan. At the same time, an old flame, Sarrah, comes back to the city. Can Tom hold things together, bravura and all?",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNmJlNzU5N2QtMGYyNy00NzgzLTliNTItY2Q4N2M4M2M0MzRkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,5.3,"4,361",tt0470679,movie,N/A,"$12,636",N/A,N/A,True,CINE.pdf,
Rashomon,1950,Not Rated,26 Dec 1951,88 min,"Crime, Drama, Mystery",Akira Kurosawa,"Ryûnosuke Akutagawa, Akira Kurosawa, Shinobu Hashimoto","Toshirô Mifune, Machiko Kyô, Masayuki Mori","A priest, a woodcutter and another man are taking refuge from a rainstorm in the shell of a former gatehouse called Rashômon. The priest and the woodcutter are recounting the story of a murdered samurai whose body the woodcutter discovered three days earlier in a forest grove. Both were summoned to testify at the murder trial, the priest who ran into the samurai and his wife traveling through the forest just before the murder occurred. Three other people who testified at the trial are supposedly the only direct witnesses: a notorious bandit named Tajômaru, who allegedly murdered the samurai and raped his wife; the white veil cloaked wife of the samurai; and the samurai himself who testifies through the use of a medium. The three tell a similarly structured story - that Tajômaru kidnapped and bound the samurai so that he could rape the wife - but which ultimately contradict each other, the motivations and the actual killing being what differ. The woodcutter reveals at Rashômon that he knows more than he let on at the trial, thus bringing into question his own actions. But another discovery at Rashômon and the resulting actions from the discovery bring back into focus the woodcutter's own humanity or lack thereof.",Japanese,Japan,Nominated for 1 Oscar. 9 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BZDlkYjViMDAtYjkxNy00ZDk1LWE5MmUtNDc4NDU3ZWJmOTYzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '98/100'}]",98,8.1,"195,453",tt0042876,movie,N/A,"$46,808",N/A,N/A,True,CINE.pdf,
El rapto,1954,N/A,23 Apr 1954,85 min,"Comedy, Drama, Music",Emilio Fernández,"Emilio Fernández, Mauricio Magdaleno, Íñigo de Martino","Jorge Negrete, María Félix, Andrés Soler","Ricardo Alfaro, rich rancher of a small town disappears without a trace. Taking advantage of this, Aurora Campos purchase his properties, but when Ricardo reappears a battle is triggered.",Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BMjgyODE1MTYwNl5BMl5BanBnXkFtZTcwOTM5MTk2MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,105,tt0046226,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Rauhreif,1963,N/A,N/A,89 min,Drama,Hans-Erich Korbschmitt,"Hans-Erich Korbschmitt, Helga Korff-Edel, Bernhard Seeger","Horst Weinheimer, Armin Mueller-Stahl, Annekathrin Bürger",N/A,German,East Germany,N/A,https://m.media-amazon.com/images/M/MV5BMjI1YWUxNmItZDM3Yy00YzlhLWFhMzEtM2E2MTc5ZmU5NzRjXkEyXkFqcGdeQXVyMjE4MTIyNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,19,tt1309482,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Reeker,2005,Unrated,17 Feb 2006,90 min,"Horror, Mystery, Thriller",Dave Payne,Dave Payne,"Devon Gummersall, Derek Richardson, Tina Illman",Strangers trapped at an eerie travel oasis in the desert must unravel the mystery behind their visions of dying people while they are preyed upon by a decaying creature.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTI0ODY5MDU0M15BMl5BanBnXkFtZTcwNTU2NjczMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,5.1,"11,294",tt0393635,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Rebelde sin causa,1990,N/A,N/A,N/A,"Documentary, Short",Alberto Cortés,N/A,N/A,N/A,Spanish,Mexico,N/A,N/A,[],N/A,N/A,N/A,tt0406172,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
La razón de la culpa,1943,N/A,02 Apr 1943,96 min,"Drama, Romance",Juan José Ortega,"Jaime Contreras, Catalina D'Erzell, Ramón Pérez Peláez","Blanca de Castejón, Andrés Soler, María Elena Marqués","Roberto on a journey to Mexico knows to Maria de La Paz, a woman older than he, who falls in love, she also has feelings for him, but doesn't give him hopes cause she is married. Fate reunites them without imagine it, they will have to face a moral dilemma.",Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BMmYyNjg0ODEtOGIzZS00MTkxLTk2NjktYjJiNDVhY2QyZTA1XkEyXkFqcGdeQXVyMTk4MDgwNA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,24,tt0035243,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
El Rebelde,2025,N/A,10 Jun 2025,85 min,Drama,Ozzie Lozza,N/A,"Fernando Banda, Aracely Cardenas, Napoleon Rodriguez Gomez",N/A,N/A,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BZGVlOGI3MWMtMzcxMi00ZDJhLTkzYmUtMWY5OWM2MjYyNWQ3XkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt39833121,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
El rebozo de Soledad,1952,PG,13 Nov 1952,108 min,Drama,Roberto Gavaldón,"Roberto Gavaldón, Estela Inda, Javier López Ferrer","Arturo de Córdova, Pedro Armendáriz, Estela Inda","Melodrama about Dr. Alberto Robles, an idealistic city physician living in a rural community ruled by macho customs and feudalistic landowners, who falls for Soledad, a peasant woman.",Spanish,Mexico,8 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BOTk0Yzc0OTktMjQyOS00ZGNmLWI4OTMtMzI3MDA5ZWEwN2FiXkEyXkFqcGdeQXVyODY5Njk4Njc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,148,tt0132464,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Reconstrucción,2015,N/A,25 Feb 2015,N/A,Documentary,Leandro Ipiña,Andrés Maino,N/A,N/A,Spanish,Argentina,N/A,N/A,[],N/A,N/A,N/A,tt8290076,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Being John Malkovich,1999,R,03 Dec 1999,113 min,"Comedy, Drama, Fantasy",Spike Jonze,Charlie Kaufman,"John Cusack, Cameron Diaz, Catherine Keener","Puppeteer Craig Schwartz and animal lover and pet store clerk Lotte Schwartz are just going through the motions of their marriage. Despite not being able to earn a living solely through puppeteering, Craig loves his profession as it allows him to inhabit the skin of others. He begins to take the ability to inhabit the skin of others to the next level when he is forced to take a job as a file clerk for the off-kilter LesterCorp, located on the five-foot tall 7½ floor of a Manhattan office building. Behind one of the filing cabinets in his work area, Craig finds a hidden door which he learns is a portal into the mind of John Malkovich, the visit through the portal which lasts fifteen minutes after which the person is spit into a ditch next to the New Jersey Turnpike. Craig is fascinated by the meaning of life associated with this finding. Lotte's trips through the portal make her evaluate her own self. And the confident Maxine Lund, one of Craig's co-workers who he tells about the portal if only because he is attracted to her, thinks that it is a money making opportunity in selling trips into Malkovich's mind after office hours for $200 a visit. Craig, Lotte and Maxine begin to understand that anyone entering the portal has the ability to control Malkovich's mind, which also alters his entire being. This experience makes Maxine fall in love with a composite. This ability to control Malkovich's mind begs the question of the ultimate psychedelic trip for Malkovich himself, who begins to feel that something is not right in the world as he knows it.",English,United States,Nominated for 3 Oscars. 49 wins & 79 nominations total,https://m.media-amazon.com/images/M/MV5BNDExODk1MTktNzRiYS00MWEyLTgyOWItYTI1OWY4NzI1NDM2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",90,7.7,"367,080",tt0120601,movie,N/A,"$22,863,596",N/A,N/A,True,CINE.pdf,
Poseidón enamorado,2014,N/A,N/A,6 min,"Short, Drama, Fantasy",Marina Santana,Marina Santana,"Andrei Sarkisian, Dulce Maria Santana","The story of young Poseidon, who falls deeply in love for the first time, only to realize that although he is beautiful, he can also be cruel and unpredictable like the ocean.",N/A,Mexico,N/A,N/A,[],N/A,N/A,N/A,tt3538696,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Quince minutos en España,1935,N/A,N/A,N/A,Short,Heinrich Gärtner,N/A,N/A,N/A,N/A,Spain,N/A,N/A,[],N/A,N/A,N/A,tt0026906,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Ricos de Amor,2020,TV-14,30 Apr 2020,104 min,"Comedy, Romance","Bruno Garotti, Jessica Blue, Anita Barbosa","Bruno Garotti, Sylvio Gonçalves","Danilo Mesquita, Giovanna Lancellotti, Jaffar Bambirra","Rich kid Teto is determined to prove himself to Paula, his love interest. But when he tells her he grew up poor, the lie spins out of control.","English, Portuguese",Brazil,N/A,https://m.media-amazon.com/images/M/MV5BZGMxNGFiN2MtOTBlNy00OTNmLWE0ZmUtYWUyNjM5ZmViNzA2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,"3,712",tt10329566,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Poison Ivy,1992,R,08 May 1992,93 min,"Drama, Thriller",Katt Shea,"Melissa Goddard, Andy Ruben, Katt Shea","Drew Barrymore, Sara Gilbert, Tom Skerritt","Ivy ('Drew Barrymore'), a sexy teen who lives with her aunt, moves in with a reclusive teen (Gilbert) and slowly works her way into the lives of her adopted family. The mother (Ladd) is sickly and can't sexually satisfy her husband (Skerritt) any more, and to the daughter's horror, Ivy begins seducing her father.",English,United States,2 nominations total,https://m.media-amazon.com/images/M/MV5BNzNlNjQ4MTUtNTJmYi00MzU5LTlkNmQtZTIwMDZkNzlmMTgzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,5.4,"21,202",tt0105156,movie,N/A,"$1,829,804",N/A,N/A,True,CINE.pdf,
El refugio,2021,N/A,26 Nov 2021,91 min,Comedy,Macarena Astorga,"Macarena Astorga, Beatriz Iznaola, Alicia Luna","Loles León, Carlos Alcántara, María Barranco",N/A,Spanish,Spain,N/A,https://m.media-amazon.com/images/M/MV5BYWQxNjQ2NWUtNzQ1My00YmI4LWIyMjktNDYwYTUzMzI5ZjZkXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg,[],N/A,N/A,194,tt14941452,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
The Jacket,2005,R,04 Mar 2005,103 min,"Drama, Fantasy, Mystery",John Maybury,"Tom Bleecker, Marc Rocco, Massy Tadjedin","Adrien Brody, Keira Knightley, Daniel Craig","The film centers on a wounded Gulf war veteran who returns to his native Vermont suffering from bouts of amnesia. He is hitching and gets picked up by a stranger, things go wrong when a cop pulls them over and is murdered by a stranger. The vet is wrongly accused of the killing and lands in an asylum. A disreputable doctor prescribes a course of experimental therapy, restraining him in a modified strength straight jacket-like device, and locks him away in a cadaver drawer in the basement morgue. During the course of his treatment, he gets flashbacks and visions of his future where he can foresee that he is to die in four days time; He just doesn't know how. And thus commences the classic race against time for this tortured veteran with an expiration date.",English,"Germany, United States",1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BNWYzYjg3MDItYzJmZC00MGI4LWFlYzktYzQ0NGMwNjg4ZTBlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,7.1,"122,024",tt0366627,movie,N/A,"$6,303,762",N/A,N/A,True,CINE.pdf,
La Reina,2014,N/A,N/A,N/A,Drama,Matteo Ribaudo,Matteo Ribaudo,"Patricia Rae, Hemky Madera","A drug world ruled by men is reigned by one woman, La Reina. Antonia De La Reina rises from streets of Medellin to take over the Miami cocaine trade.",N/A,USA,N/A,N/A,[],N/A,N/A,N/A,tt3096216,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Relaciones Peligrosas,2012–,N/A,23 Jan 2012,N/A,"Drama, Romance, Thriller",N/A,N/A,"Sandra Echeverría, Gabriel Coronel, Ana Layevska",She's a dedicated high school teacher. But that doesn't stop her from crossing the line into the forbidden love zone.,Spanish,United States,N/A,https://m.media-amazon.com/images/M/MV5BZTU1NDdkZDctYTc3OC00MGZmLWI5ZDMtOTk1NjdmOWE4Y2E0XkEyXkFqcGdeQXVyMjczNzQ4MDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,223,tt2111001,series,,,,,True,CINE.pdf,1
